date,temperature,humidity,precipitation,wind_speed,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2015-12-16,31.8,59.87,7.2,7.96,0,0,0,0,0,0,0,0,0,0
2015-12-17,18.74,70.53,15.53,7.11,0,0,0,0,0,0,0,0,0,0
2015-12-18,24.38,77.29,5.37,8.33,0,0,0,0,0,0,0,0,0,0
2015-12-19,26.51,74.06,8.23,13.25,0,0,0,0,0,0,0,0,0,0
2015-12-20,17.74,67.28,33.28,1.87,0,0,0,0,0,0,0,0,0,0
2015-12-21,16.2,62.58,4.77,3.0,0,0,0,0,0,0,0,0,0,0
2015-12-22,25.81,48.26,19.21,8.03,0,0,0,0,1,0,1,0,0,0
2015-12-23,24.12,71.02,6.93,8.37,0,0,0,0,0,1,0,0,0,0
2015-12-24,25.27,65.09,6.01,16.72,0,0,0,0,0,0,0,0,0,0
2015-12-25,21.73,71.73,0.0,5.37,0,0,0,0,0,0,0,0,0,0
2015-12-26,31.53,40.0,13.18,18.47,0,0,0,0,0,0,1,0,0,0
2015-12-27,15.0,66.09,8.46,9.75,0,0,0,0,0,0,0,0,0,0
2015-12-28,22.52,73.55,0.79,18.16,0,0,0,0,0,0,0,0,0,0
2015-12-29,21.38,48.57,0.34,12.8,0,0,1,0,1,0,0,0,0,1
2015-12-30,25.13,61.44,25.16,10.15,0,0,0,0,1,0,0,1,0,0
2015-12-31,23.72,74.1,32.58,11.11,0,0,0,0,0,0,0,0,0,0
2016-01-01,15.0,74.63,6.64,8.79,0,0,0,0,0,1,0,0,0,0
2016-01-02,23.69,72.24,0.0,11.88,0,0,0,0,0,0,0,0,0,0
2016-01-03,22.89,72.2,7.64,20.18,0,0,1,0,0,0,0,0,1,0
2016-01-04,24.9,50.74,23.09,6.49,0,0,0,0,0,0,0,0,0,0
2016-01-05,19.4,90.25,0.0,5.14,0,0,0,0,0,0,0,0,0,0
2016-01-06,30.19,80.58,3.54,12.46,1,0,1,0,0,0,0,0,0,0
2016-01-07,20.47,88.13,50.27,12.78,0,0,0,0,0,0,0,0,0,0
2016-01-08,21.25,72.64,0.0,18.54,0,0,0,0,0,0,0,0,0,0
2016-01-09,22.58,84.45,34.95,6.91,0,0,0,0,0,0,0,0,0,0
2016-01-10,16.61,77.67,0.0,8.16,0,0,0,0,0,0,0,0,0,0
2016-01-11,26.76,64.85,0.0,13.29,0,0,0,1,0,0,0,0,0,0
2016-01-12,24.01,71.36,33.51,13.66,0,0,0,0,0,0,0,0,0,0
2016-01-13,23.26,62.61,0.0,7.55,1,0,0,0,0,0,0,0,1,0
2016-01-14,16.9,73.03,29.58,14.74,0,0,0,0,0,0,0,0,0,0
2016-01-15,28.53,73.56,0.0,6.85,0,0,0,0,0,0,0,0,0,0
2016-01-16,19.25,54.51,12.76,8.35,0,0,0,0,0,0,0,0,0,0
2016-01-17,20.27,57.05,7.03,10.2,0,0,0,0,0,0,0,0,1,0
2016-01-18,17.78,84.16,0.0,9.11,0,0,0,0,0,0,0,0,0,0
2016-01-19,21.38,73.54,1.16,7.45,0,0,0,0,0,0,0,0,0,0
2016-01-20,34.66,64.08,2.98,10.64,0,0,0,0,0,0,0,0,0,0
2016-01-21,15.0,75.61,13.74,7.16,0,0,0,0,0,0,0,0,0,0
2016-01-22,15.28,74.33,21.76,8.53,0,0,0,0,0,0,0,0,0,0
2016-01-23,28.74,76.41,9.9,10.14,0,0,0,0,0,0,0,0,0,0
2016-01-24,31.77,83.11,0.0,14.29,0,0,0,0,1,1,0,0,0,0
2016-01-25,23.08,74.83,15.5,8.01,1,0,0,0,0,1,0,0,0,0
2016-01-26,28.85,75.86,5.27,7.68,0,0,0,0,0,0,0,0,0,0
2016-01-27,19.84,86.79,33.79,9.69,0,0,0,0,0,0,0,0,0,0
2016-01-28,15.0,62.28,18.93,7.4,0,1,0,0,0,0,0,1,0,1
2016-01-29,19.84,56.83,14.35,7.65,0,0,0,0,0,0,0,0,0,0
2016-01-30,33.84,63.22,1.81,9.4,0,0,0,0,0,0,0,0,0,0
2016-01-31,17.81,71.17,26.21,7.86,0,0,0,1,1,0,1,0,0,0
2016-02-01,31.49,73.86,5.03,8.49,0,0,0,0,0,0,0,0,0,0
2016-02-02,17.45,91.71,10.18,2.53,1,0,0,0,0,0,0,0,0,1
2016-02-03,21.39,89.43,3.16,12.54,0,0,0,0,0,0,1,1,0,0
2016-02-04,17.22,73.87,0.0,2.76,0,0,0,1,0,0,0,0,0,0
2016-02-05,17.5,78.24,0.0,6.54,1,0,0,0,0,0,1,1,0,0
2016-02-06,19.4,65.05,5.62,13.59,0,0,0,0,0,0,0,0,0,0
2016-02-07,30.68,54.74,9.67,14.12,0,0,0,0,0,0,0,0,0,0
2016-02-08,27.12,53.62,0.8,11.67,1,0,1,0,0,0,0,0,1,0
2016-02-09,29.48,83.34,1.59,9.57,0,0,0,0,0,0,0,0,0,0
2016-02-10,15.0,80.32,0.48,2.19,0,0,0,0,0,0,0,0,0,0
2016-02-11,27.53,64.24,0.0,7.0,0,0,0,0,0,0,0,0,0,0
2016-02-12,19.43,74.33,21.88,7.78,0,0,0,0,0,0,0,0,0,0
2016-02-13,27.33,64.81,55.15,9.55,0,0,0,0,0,0,0,0,0,0
2016-02-14,27.07,56.82,0.0,22.68,0,0,0,0,0,0,0,0,0,0
2016-02-15,24.0,76.46,3.95,12.83,1,1,0,0,0,0,0,0,0,0
2016-02-16,17.09,63.54,13.0,7.71,0,0,0,0,0,0,0,1,1,1
2016-02-17,21.31,77.15,0.0,8.4,0,0,0,0,0,0,0,0,0,0
2016-02-18,15.0,70.14,7.47,15.5,1,0,0,1,0,0,0,0,1,0
2016-02-19,30.26,66.82,13.79,12.55,0,0,0,0,0,0,0,0,0,0
2016-02-20,25.28,60.93,3.49,13.37,0,0,0,0,0,0,0,0,0,0
2016-02-21,26.95,64.5,7.63,7.17,0,0,0,0,0,0,0,0,0,0
2016-02-22,17.11,53.48,3.66,10.87,0,0,0,0,0,0,0,0,0,0
2016-02-23,20.21,64.62,25.26,12.06,0,0,0,0,0,0,0,0,0,0
2016-02-24,24.72,64.6,18.76,13.98,0,0,0,0,0,0,0,0,0,0
2016-02-25,19.73,81.87,0.98,8.49,0,0,0,0,0,1,0,0,0,0
2016-02-26,27.42,73.59,0.0,7.13,0,0,0,0,0,0,0,0,0,0
2016-02-27,22.86,71.75,0.0,14.28,0,0,0,0,1,0,0,0,0,0
2016-02-28,16.7,80.77,40.45,10.69,0,0,0,0,0,0,0,0,0,0
2016-02-29,18.71,81.81,0.0,9.06,1,0,0,1,0,0,0,0,0,0
2016-03-01,29.72,52.45,0.0,17.55,0,0,0,0,0,0,0,0,0,0
2016-03-02,23.45,84.71,27.51,17.82,0,0,0,0,0,0,0,0,0,0
2016-03-03,18.21,75.77,0.0,26.53,1,0,0,0,0,0,0,0,0,0
2016-03-04,20.27,77.32,0.53,14.52,0,0,0,0,0,0,0,0,0,0
2016-03-05,15.26,81.33,0.0,5.98,0,0,0,0,0,0,0,0,0,0
2016-03-06,28.33,80.44,4.9,5.88,0,1,0,0,0,0,0,0,0,0
2016-03-07,15.0,67.56,37.68,11.07,0,0,0,1,0,0,0,1,0,0
2016-03-08,22.22,72.31,3.97,15.0,0,1,0,0,0,0,0,0,0,0
2016-03-09,24.34,80.19,18.64,11.65,0,0,0,0,0,0,0,0,0,0
2016-03-10,27.65,70.33,0.48,14.07,0,0,0,0,0,0,0,0,0,0
2016-03-11,15.0,64.49,10.34,4.62,0,0,0,0,0,0,0,0,0,0
2016-03-12,24.29,60.82,12.36,15.73,0,0,1,0,0,1,0,0,1,0
2016-03-13,19.97,58.86,9.19,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-14,33.76,73.24,6.01,10.6,0,0,0,0,0,0,0,0,0,0
2016-03-15,32.53,76.19,1.37,11.17,0,0,0,0,0,0,0,0,0,0
2016-03-16,21.01,60.59,5.86,12.61,0,0,0,0,0,0,0,0,0,0
2016-03-17,19.4,41.28,2.85,13.84,0,0,0,0,0,0,0,0,0,0
2016-03-18,23.58,58.38,49.37,19.36,0,0,0,0,0,0,0,0,0,0
2016-03-19,19.03,56.49,10.15,2.56,0,0,0,0,0,0,0,0,0,1
2016-03-20,16.07,60.62,0.7,7.61,0,0,0,0,0,0,0,0,0,0
2016-03-21,25.19,61.3,30.15,0.0,1,0,1,0,0,0,0,1,0,0
2016-03-22,35.0,61.86,6.15,5.38,0,0,0,0,0,0,0,0,0,0
2016-03-23,15.72,82.35,0.0,17.82,0,0,0,1,0,0,0,0,0,1
2016-03-24,33.03,65.95,36.8,17.37,0,0,0,1,1,0,1,0,0,0
2016-03-25,22.03,58.43,5.32,12.98,0,0,0,1,0,0,0,0,0,0
2016-03-26,26.58,62.67,0.0,9.03,0,0,0,0,0,0,0,0,0,0
2016-03-27,24.97,61.75,1.71,11.66,0,0,0,0,0,0,0,0,0,0
2016-03-28,25.4,73.78,20.89,5.92,0,0,1,0,0,0,0,0,0,0
2016-03-29,25.72,68.34,2.2,8.05,0,0,0,0,0,0,0,0,0,0
2016-03-30,20.7,88.07,0.0,13.61,0,0,0,0,0,0,0,0,0,0
2016-03-31,16.91,59.56,54.94,3.75,0,0,0,0,0,0,0,0,0,0
2016-04-01,24.66,60.0,1.26,7.58,0,0,0,0,0,0,0,0,0,0
2016-04-02,15.85,66.79,0.0,25.98,1,0,0,0,1,0,0,0,0,0
2016-04-03,26.2,56.02,5.14,12.33,0,0,1,1,0,0,0,0,0,0
2016-04-04,16.14,86.7,9.44,21.09,0,0,0,0,0,0,0,0,0,0
2016-04-05,16.52,54.26,6.6,14.17,0,0,0,0,0,0,0,0,0,0
2016-04-06,15.0,66.25,7.42,13.14,0,0,0,0,0,0,0,0,0,0
2016-04-07,22.45,88.96,69.17,14.56,0,0,0,0,0,0,0,0,0,0
2016-04-08,18.43,66.52,1.24,7.65,0,0,1,0,0,0,0,0,0,1
2016-04-09,26.39,51.94,20.41,17.91,0,0,1,0,0,0,0,1,1,0
2016-04-10,22.7,70.38,0.0,11.95,0,0,0,0,0,0,0,0,0,0
2016-04-11,27.77,67.63,0.0,1.68,0,0,0,0,0,0,0,0,0,0
2016-04-12,20.91,84.25,3.39,2.27,0,0,0,0,0,0,1,1,0,0
2016-04-13,26.16,94.1,3.24,4.66,0,0,0,0,0,0,0,0,0,0
2016-04-14,24.74,71.77,0.0,12.85,0,1,1,0,0,0,0,0,0,0
2016-04-15,25.27,80.66,7.77,15.48,0,0,0,0,0,0,0,0,0,0
2016-04-16,29.17,65.87,8.77,7.35,0,0,0,0,0,0,0,0,0,0
2016-04-17,28.33,69.57,5.02,12.26,0,0,0,0,0,0,0,0,0,0
2016-04-18,25.59,61.16,5.37,5.22,0,0,0,0,0,0,0,0,0,0
2016-04-19,23.59,66.41,4.4,1.87,1,0,1,0,1,0,0,0,0,0
2016-04-20,28.23,76.56,13.57,4.19,0,0,0,0,0,0,0,0,0,0
2016-04-21,30.03,70.48,67.12,8.23,0,0,0,0,0,0,0,0,0,0
2016-04-22,19.65,68.61,3.36,14.18,0,1,0,0,0,0,1,0,0,0
2016-04-23,24.58,46.89,9.65,9.35,0,0,0,0,0,0,0,0,0,0
2016-04-24,16.54,69.24,49.79,11.54,0,0,0,0,0,0,0,0,0,0
2016-04-25,18.8,74.76,0.0,13.34,0,0,0,0,0,0,0,0,0,0
2016-04-26,20.45,74.77,9.93,7.51,0,0,0,0,0,0,0,0,0,0
2016-04-27,20.85,60.46,28.68,9.42,1,0,0,1,0,0,0,0,1,0
2016-04-28,23.89,84.37,13.18,13.03,1,1,0,0,0,0,0,0,1,0
2016-04-29,23.09,55.63,0.47,10.3,0,1,1,0,0,1,0,0,0,0
2016-04-30,20.85,63.52,27.69,6.09,0,0,0,0,0,0,0,0,0,0
2016-05-01,15.0,70.74,5.03,6.51,0,0,0,0,0,0,0,0,0,0
2016-05-02,21.39,46.91,11.1,0.0,0,0,0,0,0,1,0,0,0,0
2016-05-03,24.74,51.37,6.15,4.32,0,0,0,0,0,0,0,0,0,0
2016-05-04,24.74,74.54,0.0,21.86,0,0,0,0,0,0,0,0,0,0
2016-05-05,24.5,67.04,0.0,5.92,0,0,0,0,0,0,0,0,0,0
2016-05-06,25.84,70.72,35.42,18.43,0,0,0,0,0,0,0,0,0,0
2016-05-07,20.95,80.14,39.63,6.59,0,0,0,0,0,0,0,0,0,0
2016-05-08,18.25,60.03,23.4,10.63,0,0,0,0,0,0,0,0,0,0
2016-05-09,18.59,76.61,19.13,17.55,0,0,0,0,1,0,0,0,0,0
2016-05-10,23.53,65.36,12.0,13.49,0,0,0,0,0,0,0,0,0,0
2016-05-11,22.3,73.6,17.82,9.99,0,0,0,0,0,0,0,0,0,0
2016-05-12,24.22,51.27,0.0,11.99,1,0,0,0,0,1,0,0,1,0
2016-05-13,20.97,76.03,0.0,11.15,0,0,0,0,0,0,0,0,0,0
2016-05-14,16.36,75.38,0.0,9.73,1,0,0,0,0,0,0,0,0,1
2016-05-15,23.53,71.0,0.0,12.7,0,0,0,0,0,1,0,0,0,0
2016-05-16,17.66,67.79,36.23,3.97,0,0,0,0,0,0,0,0,0,0
2016-05-17,18.76,59.96,0.0,8.49,0,0,0,0,0,0,0,0,0,1
2016-05-18,23.88,69.86,7.18,1.27,0,0,0,0,0,0,0,0,0,0
2016-05-19,15.96,77.62,34.01,14.84,0,0,0,0,0,0,0,0,0,0
2016-05-20,21.89,64.78,1.66,16.04,0,0,0,0,0,0,0,0,0,0
2016-05-21,30.27,67.74,0.2,20.01,0,0,1,0,0,0,0,0,0,0
2016-05-22,24.06,80.18,32.9,6.43,0,0,0,0,0,0,0,0,0,0
2016-05-23,20.07,57.62,10.79,4.24,0,0,0,0,0,0,0,0,0,0
2016-05-24,15.0,81.72,17.78,9.75,0,0,0,0,0,0,0,0,0,0
2016-05-25,18.77,72.39,8.93,11.97,0,0,0,0,0,0,0,0,0,0
2016-05-26,25.62,57.97,0.66,5.89,0,0,0,0,0,0,0,0,0,0
2016-05-27,22.71,59.21,1.65,13.93,1,0,0,0,0,0,0,0,0,0
2016-05-28,21.61,85.85,34.29,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-29,15.0,70.31,6.53,16.13,0,0,0,0,0,1,0,0,0,0
2016-05-30,27.56,60.29,10.93,3.41,0,0,0,0,0,0,0,0,0,0
2016-05-31,25.29,64.99,33.87,9.17,0,0,0,0,0,0,0,0,0,0
2016-06-01,28.41,64.15,8.39,14.39,0,0,0,0,0,0,0,0,0,0
2016-06-02,26.91,58.35,0.0,14.05,0,0,0,0,0,0,0,0,0,0
2016-06-03,21.87,71.04,27.13,8.75,0,1,0,0,0,0,0,1,1,0
2016-06-04,18.68,69.18,24.99,14.77,0,0,0,0,0,0,0,0,0,0
2016-06-05,27.63,63.4,1.86,6.17,0,0,0,0,1,1,0,0,0,0
2016-06-06,15.0,80.77,4.13,15.46,0,0,0,0,0,0,0,0,0,0
2016-06-07,22.19,76.92,30.89,19.78,0,0,0,0,1,0,0,1,0,1
2016-06-08,23.81,81.64,0.07,12.28,0,0,0,0,0,0,0,0,0,0
2016-06-09,24.75,85.23,10.45,6.64,0,0,0,0,0,0,0,0,0,0
2016-06-10,26.04,67.2,2.15,11.69,0,0,0,0,0,0,0,0,0,0
2016-06-11,29.72,62.22,20.79,5.58,0,0,0,0,0,0,0,0,0,0
2016-06-12,25.01,60.0,14.59,5.18,0,0,0,0,0,0,0,0,0,0
2016-06-13,25.93,64.35,2.22,12.08,0,0,0,0,0,0,0,0,0,0
2016-06-14,15.0,74.07,40.68,16.23,0,0,1,0,1,0,0,1,0,0
2016-06-15,25.65,59.01,37.88,17.45,0,0,0,0,0,0,0,0,0,0
2016-06-16,16.12,81.36,0.0,15.13,0,0,0,0,0,0,0,0,0,0
2016-06-17,27.11,64.0,8.9,10.34,0,0,0,0,0,0,0,0,0,0
2016-06-18,25.19,81.57,0.31,6.08,0,0,0,0,0,0,0,0,0,0
2016-06-19,18.87,68.43,4.08,14.61,0,0,0,0,0,0,0,0,0,0
2016-06-20,26.16,48.55,1.68,13.51,0,0,0,0,0,0,0,0,0,0
2016-06-21,22.61,75.98,2.89,15.83,0,0,0,0,1,0,0,0,1,0
2016-06-22,19.26,60.61,17.73,11.17,0,0,0,0,0,0,0,0,0,0
2016-06-23,27.05,84.09,0.0,11.5,0,0,0,0,1,0,1,0,0,0
2016-06-24,19.81,60.62,7.7,5.44,0,0,0,0,0,0,0,0,0,0
2016-06-25,27.02,70.71,0.0,15.57,0,0,0,0,0,0,0,0,0,0
2016-06-26,26.72,69.05,0.0,9.97,0,0,0,0,0,0,0,0,0,0
2016-06-27,15.0,82.5,4.89,11.32,0,0,0,0,0,0,0,0,0,0
2016-06-28,27.28,72.67,19.01,8.92,0,0,0,0,0,0,0,0,0,0
2016-06-29,30.75,65.53,1.52,11.58,0,0,0,0,0,0,0,0,0,0
2016-06-30,26.35,67.87,15.71,0.5,0,0,0,0,0,0,0,0,0,0
2016-07-01,28.63,48.79,1.07,4.95,0,0,0,0,0,0,0,0,0,0
2016-07-02,29.19,52.35,6.37,4.4,0,0,0,0,1,1,0,0,1,0
2016-07-03,21.65,74.68,5.58,11.19,0,0,0,0,0,0,0,0,0,1
2016-07-04,15.0,56.04,11.18,13.14,0,0,0,0,0,0,0,0,0,0
2016-07-05,17.75,80.7,0.0,10.36,0,0,0,0,0,0,0,0,0,0
2016-07-06,16.3,68.82,0.0,12.43,0,0,0,0,0,0,0,0,0,0
2016-07-07,20.05,57.04,50.32,12.08,0,1,0,0,0,0,0,1,0,0
2016-07-08,17.07,84.5,10.18,16.82,0,0,0,0,0,0,0,0,0,0
2016-07-09,23.44,58.31,16.53,12.18,0,0,0,0,0,0,0,0,0,0
2016-07-10,26.0,85.17,0.0,5.68,0,0,0,0,0,0,1,0,1,0
2016-07-11,21.06,84.06,19.17,18.01,0,0,0,0,0,1,1,0,1,0
2016-07-12,24.59,76.03,0.0,14.43,1,0,0,0,0,0,0,0,0,0
2016-07-13,21.45,74.14,0.22,9.95,0,0,0,0,0,0,0,0,0,0
2016-07-14,24.06,81.41,1.81,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-15,15.0,77.38,35.07,5.84,0,0,0,0,0,0,0,0,0,0
2016-07-16,16.26,85.02,34.87,12.0,0,0,0,0,0,0,0,0,0,0
2016-07-17,15.0,68.69,11.35,13.75,0,0,0,0,0,0,0,0,0,0
2016-07-18,24.22,72.53,9.66,6.38,0,0,1,0,0,0,0,0,0,1
2016-07-19,35.0,49.89,34.65,14.69,0,0,0,0,0,0,0,0,0,0
2016-07-20,32.13,76.59,7.06,4.99,0,0,0,0,0,0,0,0,0,0
2016-07-21,24.52,49.07,39.02,14.25,0,0,0,0,0,0,0,0,0,0
2016-07-22,17.71,56.95,15.57,4.75,0,0,0,0,0,0,0,0,0,0
2016-07-23,30.25,62.79,16.51,6.71,0,0,0,0,0,0,0,0,0,0
2016-07-24,15.0,72.1,0.0,10.65,0,1,0,0,0,0,0,1,0,0
2016-07-25,24.02,67.34,0.0,3.72,0,0,0,0,0,0,0,0,0,0
2016-07-26,23.75,72.63,2.36,4.81,0,0,0,0,0,0,0,0,0,0
2016-07-27,30.64,84.87,14.59,6.16,0,0,0,0,0,1,0,0,0,0
2016-07-28,19.82,59.23,0.13,10.88,0,0,0,0,0,0,0,0,0,0
2016-07-29,21.41,77.23,12.22,5.85,0,0,0,0,0,0,0,0,0,0
2016-07-30,15.0,82.25,9.31,3.97,0,0,0,0,0,0,0,1,0,0
2016-07-31,23.0,65.65,8.25,7.23,0,0,0,0,0,0,0,0,0,0
2016-08-01,19.58,69.23,0.0,7.44,0,0,0,0,0,0,0,0,0,0
2016-08-02,23.38,57.39,2.2,7.85,0,0,0,0,0,0,0,0,0,0
2016-08-03,25.5,67.39,0.0,10.15,0,0,0,0,0,0,0,0,0,0
2016-08-04,16.99,93.5,0.0,12.07,0,0,0,0,0,0,0,0,0,0
2016-08-05,25.83,76.42,0.0,15.98,0,0,0,0,0,0,0,0,0,0
2016-08-06,26.22,61.71,0.0,7.58,0,1,0,0,1,0,1,0,0,0
2016-08-07,18.49,57.94,22.74,12.33,0,0,0,0,0,0,0,0,0,0
2016-08-08,23.32,68.98,0.79,8.38,0,0,0,0,0,0,0,0,0,0
2016-08-09,20.27,64.18,0.0,4.56,0,0,0,0,0,0,0,0,0,0
2016-08-10,18.55,83.28,24.74,6.81,0,0,0,0,0,0,0,0,0,0
2016-08-11,25.14,86.4,0.0,6.69,0,0,0,0,0,0,0,0,0,0
2016-08-12,26.91,74.38,0.0,8.39,0,0,0,0,0,0,0,0,0,0
2016-08-13,23.17,67.83,15.72,18.55,0,0,0,0,0,0,0,0,0,0
2016-08-14,20.15,90.58,0.0,6.02,0,0,0,0,0,0,0,0,0,0
2016-08-15,25.21,62.1,8.03,3.52,0,0,0,0,0,0,0,0,0,0
2016-08-16,16.6,81.63,39.55,7.08,0,0,0,0,0,0,0,0,0,0
2016-08-17,17.84,75.93,17.62,1.15,0,0,0,0,0,0,0,0,0,0
2016-08-18,26.55,59.79,2.72,10.44,0,0,0,0,0,0,0,0,0,0
2016-08-19,22.51,69.31,0.49,14.05,0,0,0,0,0,0,0,0,0,0
2016-08-20,32.11,62.61,1.84,6.43,0,0,0,0,0,0,0,0,0,0
2016-08-21,28.81,63.93,0.0,12.41,0,0,0,0,0,0,0,0,0,0
2016-08-22,17.81,49.25,0.77,3.6,0,0,0,0,1,0,1,0,0,0
2016-08-23,18.43,61.22,28.08,9.77,0,0,0,0,0,0,0,0,0,0
2016-08-24,15.2,60.12,25.63,13.34,0,0,0,0,0,0,0,0,0,0
2016-08-25,21.44,64.56,25.56,13.61,1,0,0,1,0,0,0,0,0,0
2016-08-26,22.44,60.61,23.01,5.71,0,0,0,0,0,0,0,0,0,0
2016-08-27,15.78,74.52,0.0,4.49,0,0,1,0,0,0,0,1,0,1
2016-08-28,29.56,53.43,0.0,12.81,0,0,0,0,0,0,0,0,0,0
2016-08-29,25.92,69.4,11.12,8.86,0,0,0,0,0,0,0,0,0,0
2016-08-30,18.05,65.26,0.0,12.81,0,0,0,0,0,0,0,0,0,0
2016-08-31,22.43,57.72,29.44,5.88,0,0,0,0,0,0,0,0,0,0
2016-09-01,21.83,65.4,16.88,11.52,0,0,0,0,0,0,0,0,0,0
2016-09-02,28.14,83.69,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-03,21.65,76.11,0.0,5.1,0,0,0,0,0,0,0,0,0,0
2016-09-04,27.46,74.25,8.77,7.87,0,0,0,0,0,0,0,0,0,0
2016-09-05,20.73,88.87,5.78,11.48,0,0,0,0,0,0,0,0,0,0
2016-09-06,27.93,73.95,0.0,1.91,0,1,0,0,1,0,0,0,0,1
2016-09-07,18.02,65.55,8.21,8.1,0,0,0,0,0,0,0,0,0,0
2016-09-08,21.18,84.81,13.71,16.65,0,1,0,0,1,0,0,0,0,0
2016-09-09,29.94,78.99,24.35,4.31,0,0,0,0,0,0,0,0,0,0
2016-09-10,23.0,67.38,0.0,7.76,1,0,0,0,0,0,0,0,0,0
2016-09-11,19.19,46.58,2.58,13.99,0,0,0,0,0,0,0,1,1,0
2016-09-12,17.57,54.05,11.74,5.52,0,0,0,1,0,0,0,0,0,1
2016-09-13,25.48,58.11,0.0,10.3,0,0,0,0,0,0,0,0,0,0
2016-09-14,19.99,73.01,9.81,22.98,0,0,0,1,0,0,0,0,0,0
2016-09-15,26.26,62.04,8.48,8.29,0,0,0,0,0,0,0,0,0,0
2016-09-16,28.95,70.47,45.01,8.35,0,0,0,1,0,0,1,0,0,0
2016-09-17,27.18,72.01,8.67,11.83,0,0,0,0,0,0,0,0,0,0
2016-09-18,24.14,66.28,13.83,11.83,0,0,0,0,0,0,0,0,0,0
2016-09-19,15.65,87.26,10.7,13.45,0,0,0,0,0,0,0,0,0,0
2016-09-20,25.0,59.03,1.4,14.62,0,0,0,0,0,0,0,0,0,0
2016-09-21,23.08,86.35,0.0,14.31,0,0,0,0,0,0,0,0,0,0
2016-09-22,15.28,84.38,1.46,10.11,0,0,0,0,0,0,0,0,0,0
2016-09-23,27.48,54.18,1.82,17.56,0,0,0,0,0,0,0,0,0,0
2016-09-24,26.96,56.54,4.18,7.69,0,0,0,0,0,0,0,0,0,0
2016-09-25,23.01,62.75,1.67,10.78,1,0,0,0,0,1,0,0,0,0
2016-09-26,20.04,63.44,0.0,13.81,0,0,0,0,0,0,0,0,0,0
2016-09-27,29.18,79.34,36.45,13.29,0,0,0,0,0,0,0,0,0,0
2016-09-28,15.13,71.82,12.47,10.08,0,0,0,0,0,0,0,0,0,0
2016-09-29,16.07,55.53,41.09,1.08,0,0,0,0,0,0,0,0,0,0
2016-09-30,21.14,70.03,20.94,7.83,0,1,0,0,0,0,0,0,0,0
2016-10-01,22.0,62.96,16.95,9.8,0,0,0,0,0,0,0,0,0,0
2016-10-02,21.56,71.76,0.0,3.24,0,0,0,0,0,1,0,0,0,0
2016-10-03,21.47,61.06,0.0,11.83,1,0,0,0,1,1,0,0,0,0
2016-10-04,20.98,78.79,20.51,22.74,0,0,0,0,0,0,0,0,0,0
2016-10-05,17.01,84.94,27.06,2.54,0,0,0,0,0,0,0,0,0,0
2016-10-06,19.05,67.46,0.0,13.22,0,0,0,0,0,0,0,0,0,0
2016-10-07,15.0,75.1,0.98,0.0,0,0,0,1,0,1,0,0,0,0
2016-10-08,17.6,70.94,11.56,7.04,0,1,0,0,0,0,0,0,0,1
2016-10-09,23.33,74.39,2.56,17.07,1,0,1,0,0,0,1,0,0,0
2016-10-10,16.23,57.32,6.73,12.16,0,0,0,0,0,0,0,0,0,0
2016-10-11,20.63,70.9,22.66,1.64,0,0,0,0,0,0,0,0,0,0
2016-10-12,27.18,85.59,10.76,7.72,0,0,0,1,0,0,1,0,0,0
2016-10-13,22.18,79.76,38.94,6.18,0,0,0,0,0,0,0,0,0,0
2016-10-14,20.25,70.68,21.25,7.01,0,0,0,0,0,0,0,0,0,0
2016-10-15,20.42,70.43,12.34,14.14,0,0,0,0,0,0,0,0,0,0
2016-10-16,17.81,66.19,2.96,19.75,0,1,0,0,0,0,0,0,0,1
2016-10-17,23.23,77.39,3.37,6.69,0,0,0,0,0,1,0,1,0,1
2016-10-18,32.52,68.77,0.0,7.54,0,1,1,0,0,0,0,0,0,0
2016-10-19,22.46,73.73,0.16,16.43,0,0,0,0,0,0,0,0,0,0
2016-10-20,26.71,42.89,11.36,17.58,0,0,0,0,0,0,0,0,0,0
2016-10-21,17.43,67.4,30.49,4.32,0,0,0,0,0,0,0,0,0,0
2016-10-22,20.8,84.2,53.89,16.09,0,0,0,0,1,0,0,1,1,0
2016-10-23,22.62,62.29,0.0,14.48,0,0,0,0,0,0,0,0,0,0
2016-10-24,20.51,72.53,0.0,11.41,0,1,0,1,0,0,0,1,0,0
2016-10-25,35.0,71.88,35.31,8.88,0,0,0,0,0,0,0,0,0,0
2016-10-26,29.66,51.12,13.6,20.01,0,0,0,0,0,0,0,0,0,0
2016-10-27,17.54,66.86,1.44,15.91,0,0,0,0,0,0,0,0,0,0
2016-10-28,22.16,68.9,36.38,7.67,0,0,0,0,0,0,0,0,0,0
2016-10-29,18.01,63.32,10.63,10.03,0,0,0,0,0,0,0,0,0,0
2016-10-30,15.09,59.04,34.76,5.6,0,0,0,0,0,0,0,0,0,0
2016-10-31,20.71,75.6,11.56,14.56,0,0,1,1,0,1,0,0,0,0
2016-11-01,25.21,72.98,6.5,6.89,0,0,0,0,0,0,0,0,0,0
2016-11-02,22.36,77.71,0.71,5.26,0,0,0,0,0,0,0,0,0,0
