date,temperature,humidity,precipitation,wind_speed,country,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2018-03-31,24.80125,43.875,1.35,2.4025000000000003,,0,0,0,0,0,0,0,0,0,0
2018-04-01,24.144583333333333,51.416666666666664,2.16,1.8104166666666668,,0,0,0,0,0,0,0,0,0,0
2018-04-02,23.009583333333335,59.083333333333336,5.7299999999999995,2.2125,,0,0,0,0,0,0,0,0,0,0
2018-04-03,23.604166666666668,59.958333333333336,3.1199999999999997,1.79375,,0,0,0,0,0,0,0,0,0,0
2018-04-04,24.22375,61.041666666666664,3.99,2.06375,,0,0,0,0,0,0,0,0,0,0
2018-04-05,22.334999999999997,68.54166666666667,4.18,2.6941666666666664,,0,0,0,0,0,0,0,0,0,0
2018-04-06,24.60875,56.666666666666664,1.01,3.0491666666666664,,0,0,0,0,0,0,0,0,0,0
2018-04-07,24.24291666666667,63.625,20.490000000000002,1.4533333333333334,,0,0,0,0,0,0,0,0,0,0
2018-04-08,21.58,75.58333333333333,8.32,1.5570833333333332,,0,0,0,0,0,0,0,0,0,0
2018-04-09,23.90125,67.375,2.8699999999999997,1.5733333333333333,,0,0,0,0,0,0,0,0,0,0
2018-04-10,23.875416666666666,65.29166666666667,10.31,1.7608333333333333,,0,0,0,0,0,0,0,0,0,0
2018-04-11,21.479583333333334,77.5,0.83,1.1429166666666666,,0,0,0,0,0,0,0,0,0,0
2018-04-12,22.780416666666667,68.875,2.1,1.5204166666666667,,0,0,0,0,0,0,0,0,0,0
2018-04-13,21.42,76.54166666666667,8.18,1.5408333333333335,,0,0,0,0,0,0,0,0,0,0
2018-04-14,22.431250000000002,76.625,4.45,1.2029166666666666,,0,0,0,0,0,0,0,0,0,0
2018-04-15,23.374166666666667,71.54166666666667,0.0,1.6816666666666666,,0,0,0,0,0,0,0,0,0,0
2018-04-16,24.54875,69.41666666666667,11.8,1.86125,,0,0,0,0,0,0,0,0,0,0
2018-04-17,23.971249999999998,64.83333333333333,0.59,1.5441666666666667,,0,0,0,0,0,0,0,0,0,0
2018-04-18,24.235,65.08333333333333,2.6399999999999997,1.7595833333333333,,0,0,0,0,0,0,0,0,0,0
2018-04-19,22.374583333333334,69.375,1.64,1.5354166666666667,,0,0,0,0,0,0,0,0,0,0
2018-04-20,24.06041666666667,62.125,0.42000000000000004,1.7079166666666667,,0,0,0,0,0,0,0,0,0,0
2018-04-21,23.828333333333333,69.79166666666667,5.89,1.4491666666666667,,0,0,0,0,0,0,0,0,0,0
2018-04-22,22.654583333333335,73.625,1.67,1.3733333333333333,,0,0,0,0,0,0,0,0,0,0
2018-04-23,24.302083333333332,61.666666666666664,0.0,2.0279166666666666,,0,0,0,0,0,0,0,0,0,0
2018-04-24,24.967083333333335,56.583333333333336,0.0,2.3175,,0,0,0,0,0,0,0,0,0,0
2018-04-25,25.4225,55.916666666666664,0.62,1.7195833333333332,,0,0,0,0,0,0,0,0,0,0
2018-04-26,25.366666666666664,58.958333333333336,0.56,2.065,,0,0,0,0,0,0,0,0,0,0
2018-04-27,22.88875,72.79166666666667,17.93,1.7170833333333333,,0,0,0,0,0,0,0,0,0,0
2018-04-28,23.311666666666667,71.45833333333333,10.36,1.5695833333333333,,0,0,0,0,0,0,0,0,0,0
2018-04-29,22.6825,71.95833333333333,1.03,1.2445833333333334,,0,0,0,0,0,0,0,0,0,0
2018-04-30,24.10166666666667,65.125,0.25,1.7279166666666665,,0,0,0,0,0,0,0,0,0,0
2018-05-01,23.838333333333335,67.25,0.54,1.6541666666666668,,0,0,0,0,0,0,0,0,0,0
2018-05-02,24.81458333333333,59.375,0.0,2.1366666666666667,,0,0,0,0,0,0,0,0,0,0
2018-05-03,25.035416666666666,54.958333333333336,0.0,2.3966666666666665,,0,0,0,0,0,0,0,0,0,0
2018-05-04,24.968333333333334,57.375,0.0,2.098333333333333,,0,0,0,0,0,0,0,0,0,0
2018-05-05,25.940416666666668,54.958333333333336,0.0,2.1175,,0,0,0,0,0,0,0,0,0,0
2018-05-06,25.0525,58.833333333333336,0.5,2.2241666666666666,,0,0,0,0,0,0,0,0,0,0
2018-05-07,25.89125,52.5,0.67,2.28,,0,0,0,0,0,0,0,0,0,0
2018-05-08,26.574166666666667,46.916666666666664,0.0,2.2733333333333334,,0,0,0,0,0,0,0,0,0,0
2018-05-09,26.642916666666665,44.333333333333336,0.0,2.5541666666666667,,0,0,0,0,0,0,0,0,0,0
2018-05-10,25.917083333333334,46.708333333333336,0.13,2.7583333333333333,,0,0,0,0,0,0,0,0,0,0
2018-05-11,25.904583333333335,39.708333333333336,0.0,2.859583333333333,,0,0,0,0,0,0,0,0,0,0
2018-05-12,25.94875,34.541666666666664,0.0,2.89875,,0,0,0,0,0,0,0,0,0,0
2018-05-13,26.69875,37.5,0.0,3.36875,,0,0,0,0,0,0,0,0,0,0
2018-05-14,26.398333333333337,39.208333333333336,0.0,3.215,,0,0,0,0,0,0,0,0,0,0
2018-05-15,25.895416666666666,39.416666666666664,0.17,2.8091666666666666,,0,0,0,0,0,0,0,0,0,0
2018-05-16,26.629583333333333,43.875,0.0,2.2029166666666664,,0,0,0,0,0,0,0,0,0,0
2018-05-17,25.785833333333333,52.458333333333336,0.77,2.50625,,0,0,0,0,0,0,0,0,0,0
2018-05-18,25.91875,48.0,0.16,2.799166666666667,,0,0,0,0,0,0,0,0,0,0
2018-05-19,24.196250000000003,53.541666666666664,0.47,2.28,,0,0,0,0,0,0,0,0,0,0
2018-05-20,22.12708333333333,64.04166666666667,23.009999999999998,2.24125,,0,0,0,0,0,0,0,0,0,0
2018-05-21,19.75875,79.375,22.87,1.2275,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-22,22.59,67.79166666666667,0.0,1.7304166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-23,23.30875,61.625,0.0,2.1241666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-24,23.41416666666667,59.875,0.0,2.69375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-25,23.42625,57.666666666666664,0.0,2.830833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-26,23.371666666666666,61.291666666666664,0.0,2.877083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-27,25.0925,56.375,0.0,3.24375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-28,24.237916666666667,55.75,0.0,3.565,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-29,24.502499999999998,52.666666666666664,0.0,2.9912500000000004,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-30,24.7325,53.666666666666664,0.1,2.8000000000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-05-31,25.4825,50.916666666666664,0.0,2.4775,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-01,24.984583333333333,55.041666666666664,0.0,2.4216666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-02,24.622083333333332,55.416666666666664,0.13,2.6795833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-03,25.276666666666667,52.583333333333336,0.0,2.9170833333333337,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-04,25.209999999999997,53.458333333333336,0.0,3.43125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-05,26.475416666666664,47.25,0.24,3.2066666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-06,24.639583333333334,54.791666666666664,1.01,3.7845833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-07,24.230833333333333,53.916666666666664,0.91,4.635,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-08,24.324166666666667,52.833333333333336,0.0,5.483333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-09,25.182083333333335,51.083333333333336,0.46,3.840833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-10,25.385,51.666666666666664,0.35,3.7045833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-11,26.222916666666666,49.333333333333336,0.74,3.9825,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-12,26.497500000000002,48.0,0.86,3.450416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-13,24.598333333333333,55.041666666666664,2.31,3.71625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-14,24.5525,61.0,1.62,3.455,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-15,24.423333333333332,57.833333333333336,0.0,2.17125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-16,25.115,53.375,0.13,2.983333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-17,26.0175,50.75,0.0,3.285,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-18,25.398750000000003,51.833333333333336,0.0,4.48625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-19,25.133750000000003,50.5,0.0,4.279583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-20,24.90375,50.708333333333336,0.63,3.8708333333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-21,25.216250000000002,48.833333333333336,0.6,3.56125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-22,26.091250000000002,43.208333333333336,0.0,3.1441666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-23,25.324583333333333,46.5,0.0,3.6145833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-24,25.05,50.333333333333336,0.67,3.67125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-25,25.094583333333333,49.625,0.15,3.470833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-26,23.99625,50.375,0.31,3.6933333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-27,24.347916666666666,51.666666666666664,0.0,3.002083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-28,24.689166666666665,50.5,1.03,3.37875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-29,24.000416666666666,54.583333333333336,1.96,3.9741666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-06-30,24.443749999999998,51.125,0.0,3.972916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-01,24.431250000000002,49.25,0.97,3.44125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-02,25.26875,48.708333333333336,1.08,3.9683333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-03,25.08,47.666666666666664,0.0,4.413333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-04,25.063333333333333,44.875,0.15,5.0512500000000005,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-05,25.05458333333333,51.333333333333336,0.72,4.410833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-06,24.659166666666668,57.208333333333336,2.7399999999999998,4.3133333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-07,23.74083333333333,59.416666666666664,1.67,3.9154166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-08,23.99083333333333,56.25,1.01,3.939583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-09,24.794583333333335,50.875,1.25,4.149166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-10,23.2925,53.166666666666664,0.52,4.01,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-11,23.802916666666665,51.916666666666664,0.14,3.7312499999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-12,24.30666666666667,55.625,1.5,3.924583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-13,24.064166666666665,56.25,1.09,4.000416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-14,24.825833333333335,49.25,0.63,4.05,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-15,25.147916666666664,47.625,0.58,4.219166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-16,25.04125,50.125,0.89,3.6999999999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-17,24.868333333333336,52.875,1.02,3.0829166666666663,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-18,24.005,59.666666666666664,1.62,3.14125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-19,24.917083333333334,48.041666666666664,0.51,4.03125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-20,24.930833333333336,47.208333333333336,0.11,3.660833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-21,24.0525,48.333333333333336,0.0,3.9783333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-22,24.597083333333334,47.0,0.0,5.580416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-23,24.025833333333335,48.166666666666664,0.0,5.099166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-24,24.59375,45.083333333333336,0.0,2.9479166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-25,24.482916666666668,52.833333333333336,1.67,1.7620833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-26,24.09958333333333,54.416666666666664,3.35,1.91375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-27,25.15125,46.416666666666664,0.18,2.48625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-28,24.442083333333333,53.458333333333336,1.2000000000000002,3.1591666666666662,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-29,23.832083333333333,51.875,1.4100000000000001,2.85875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-30,23.944166666666664,58.75,2.69,1.6129166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-07-31,24.339583333333334,58.291666666666664,0.12,2.013333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-01,24.777916666666666,54.416666666666664,0.5,1.7941666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-02,25.226250000000004,53.041666666666664,1.34,2.2245833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-03,24.949583333333333,51.0,0.27,2.1183333333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-04,23.724166666666665,49.708333333333336,0.61,2.8066666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-05,24.879166666666666,40.083333333333336,0.0,3.9158333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-06,25.25708333333333,43.541666666666664,0.0,3.0420833333333337,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-07,25.5175,39.333333333333336,0.0,2.7441666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-08,25.4875,39.958333333333336,0.16,2.8525000000000005,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-09,24.187916666666666,51.875,1.82,2.5391666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-10,23.366666666666664,58.833333333333336,1.89,3.5245833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-11,24.08666666666667,46.916666666666664,0.0,4.7625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-12,24.866249999999997,41.375,0.0,4.242083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-13,23.355833333333333,54.916666666666664,2.75,2.7854166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-14,24.78833333333333,52.666666666666664,0.22,2.345833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-15,23.62375,56.625,1.2,3.2066666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-16,23.480416666666667,54.166666666666664,1.17,2.9858333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-17,24.691666666666666,55.333333333333336,1.99,2.6416666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-18,22.85291666666667,67.16666666666667,2.74,2.7875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-19,23.230833333333333,58.333333333333336,1.31,3.1333333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-20,24.77541666666667,51.166666666666664,0.99,2.9924999999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-21,24.292083333333334,56.041666666666664,5.65,2.433333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-22,23.270416666666666,66.75,10.06,2.4125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-23,23.170833333333334,65.08333333333333,0.0,3.098333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-24,23.374583333333334,60.083333333333336,0.95,2.60875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-25,23.181250000000002,63.25,2.5,2.8987499999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-26,23.302916666666665,62.5,2.7399999999999998,3.09,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-27,24.249166666666667,60.5,0.58,3.1158333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-28,23.156666666666666,65.79166666666667,7.38,3.2770833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-29,22.469166666666666,64.08333333333333,0.53,3.6841666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-30,22.68166666666667,61.5,0.43000000000000005,2.8662500000000004,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-08-31,23.63083333333333,49.875,0.26,3.783333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2018-09-01,23.950833333333335,55.125,0.52,2.6304166666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-02,24.81625,51.458333333333336,0.0,3.18125,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-03,24.82875,48.041666666666664,0.0,4.265416666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-04,24.3625,46.083333333333336,0.0,3.1945833333333336,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-05,24.447083333333335,44.625,0.0,3.1004166666666664,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-06,24.561666666666667,46.125,0.0,3.250833333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-07,24.81375,45.291666666666664,0.0,3.9324999999999997,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-08,24.655,48.708333333333336,0.17,2.703333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-09,25.817083333333333,43.375,0.0,2.0904166666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-10,25.652083333333334,45.333333333333336,0.18,1.2029166666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-11,24.908749999999998,57.75,1.95,1.7033333333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-12,24.847083333333334,55.833333333333336,0.12,2.044583333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-13,23.906666666666666,54.541666666666664,0.0,1.2820833333333332,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-14,23.501666666666665,61.791666666666664,3.92,1.39875,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-15,22.601250000000004,69.08333333333333,1.4100000000000001,1.7458333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-16,23.330416666666665,64.16666666666667,2.99,2.0220833333333332,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-17,22.794583333333335,64.45833333333333,1.8800000000000001,1.4266666666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-18,23.173333333333332,59.083333333333336,0.0,1.4833333333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-19,24.58,50.041666666666664,0.0,1.7395833333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-20,24.59375,50.0,1.1999999999999997,1.5687499999999999,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-21,23.10625,54.458333333333336,1.0,2.0175,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-22,25.162916666666664,45.833333333333336,0.0,1.9079166666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-23,26.37708333333333,35.041666666666664,0.0,2.195,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-24,25.727500000000003,34.791666666666664,0.0,2.408333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-25,25.639583333333334,45.208333333333336,0.15,2.28375,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-26,26.336250000000003,43.333333333333336,0.0,1.5966666666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-27,26.88208333333333,40.958333333333336,0.0,2.015,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-28,27.237083333333334,32.25,0.0,2.998333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-29,26.857083333333335,37.541666666666664,0.0,2.9604166666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-09-30,26.479583333333334,43.125,0.16,2.1983333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-01,25.889583333333334,41.833333333333336,0.0,2.6016666666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-02,25.705416666666665,41.5,0.0,2.658333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-03,25.039583333333336,42.208333333333336,0.14,2.3325,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-04,25.669583333333335,38.083333333333336,0.0,2.4516666666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-05,25.379166666666666,27.416666666666668,0.0,2.4841666666666664,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-06,25.695833333333336,30.291666666666668,0.0,2.018333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-07,25.548333333333332,34.0,0.0,1.7708333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-08,26.405,32.083333333333336,0.0,2.3858333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-09,25.370416666666667,39.5,0.0,2.27,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-10,24.892083333333332,34.5,0.0,2.50625,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-11,25.403333333333332,32.708333333333336,0.0,2.18625,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-12,25.8575,26.208333333333332,0.0,2.32875,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-13,25.85291666666667,26.166666666666668,0.0,2.1333333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-14,26.016666666666666,33.5,0.0,2.1595833333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-15,24.941666666666666,46.541666666666664,0.15,1.8062500000000001,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-16,24.196250000000003,47.375,0.13,2.0166666666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-17,22.88291666666667,57.791666666666664,6.06,1.39625,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-18,21.54875,68.58333333333333,1.8399999999999999,1.175,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-19,22.64375,69.54166666666667,4.9799999999999995,1.6370833333333332,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-20,24.088333333333335,56.666666666666664,0.14,1.63375,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-21,22.505416666666665,73.45833333333333,6.63,1.6762499999999998,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-22,21.117916666666666,77.58333333333333,10.64,1.1904166666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-23,21.18,75.45833333333333,15.61,1.3845833333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-24,21.590416666666666,75.25,10.26,1.6224999999999998,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-25,21.278333333333332,72.875,3.25,1.8979166666666665,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-26,21.797083333333333,67.08333333333333,0.0,2.0100000000000002,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-27,22.200416666666666,63.583333333333336,0.0,1.9575000000000002,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-28,22.422083333333333,58.083333333333336,0.0,1.789583333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-29,21.584999999999997,53.791666666666664,0.0,1.8633333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-30,21.82375,49.208333333333336,0.0,1.9658333333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-10-31,21.570833333333336,49.958333333333336,0.0,2.3266666666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-01,21.7525,44.208333333333336,0.0,1.7266666666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-02,22.496666666666666,44.916666666666664,0.0,1.7066666666666668,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-03,23.487083333333334,47.291666666666664,0.0,1.6191666666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-04,23.450416666666666,50.291666666666664,0.0,1.4220833333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-05,23.100416666666664,53.083333333333336,0.0,0.9904166666666666,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-06,23.327916666666667,54.125,0.0,1.4120833333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-07,22.660833333333333,59.416666666666664,1.64,1.3091666666666668,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-08,21.312916666666666,74.58333333333333,5.63,1.425,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-09,23.3175,62.291666666666664,0.43,1.66625,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-10,23.099166666666665,60.458333333333336,1.36,1.2333333333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-11,21.79041666666667,71.125,6.47,1.5529166666666667,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-12,22.22,62.916666666666664,0.25,1.8970833333333335,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-13,22.297083333333333,51.0,0.0,1.8416666666666668,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-14,23.02208333333333,49.458333333333336,0.0,1.4466666666666665,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-15,23.183333333333334,59.833333333333336,0.98,1.9174999999999998,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-16,21.003333333333334,74.91666666666667,11.280000000000001,1.5250000000000001,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-17,20.366666666666667,77.95833333333333,5.76,1.83,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-18,21.647499999999997,57.916666666666664,0.0,2.23625,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-19,20.14,44.541666666666664,0.0,1.9145833333333335,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-20,20.106666666666666,45.791666666666664,0.0,1.9895833333333333,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-21,19.979583333333334,38.458333333333336,0.0,1.8883333333333334,Ethiopia,1,1,0,0,0,0,0,0,0,0
2018-11-22,21.126250000000002,34.458333333333336,0.0,1.7195833333333335,Ethiopia,1,1,0,0,0,0,0,0,0,0
